appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,owners_variance,players_forever,players_forever_variance,players_2weeks,players_2weeks_variance,average_forever,average_2weeks,median_forever,median_2weeks,price
512150,Swordlord,Justin Varghese,Justin Varghese,100,30,0,100,993,971,0,0,0,0,0,0,0,0,99
263180,Squirt's Adventure,The Dept of Silly Stuff,The Dept of Silly Stuff,,9,4,0,745,841,745,841,0,0,31,0,31,0,99
773670,Delete,Pony,Pony,99,105,1,98,2731,1610,2234,1456,747,1034,98,27,125,27,179
597920,Survivalizm - The Animal Simulator,IronBoundManzer,IronBoundManzer,3,10,18,33,1241,1085,1099,1241,0,0,174,0,258,0,1499
781760,Trivia Vault: Health Trivia Deluxe,Ripknot Systems,Ripknot Systems,,0,1,0,1868,1635,747,1034,747,1034,1,1,1,1,49
41400,Doom Rails,"Dream Forge Entertainment, LLC","Dream Forge Entertainment, LLC",1,7,20,18,3476,1816,3397,2216,0,0,596,0,590,0,299
787190,TheLooppy,Flatingo,Atriagames,68,30,4,88,747,1034,0,0,0,0,0,0,0,0,199
772240,The Treasure Seekers of Lady Luck,Choice of Games,Choice of Games,,2,1,0,725,1420,0,0,0,0,0,0,0,0,499
765160,Weable 2,SPECTRUM GAMES,SPECTRUM GAMES,,6,0,0,993,971,0,0,0,0,0,0,0,0,99
336940,Basingstoke,Puppygames,Puppygames,,0,0,0,747,1034,747,1034,0,0,107,0,107,0,0
582810,Awesome Metal Detecting,"Nikita Markin, Artem Basko",,33,42,15,76,1868,1635,1868,1635,770,1508,230,80,140,80,999
792650,Super Jigsaw Puzzle,Flat Cat Games,Flat Cat Games,,12,2,0,747,1034,725,1420,725,1420,2557,594,2557,594,499
546800,Tower in the Sky : Tactics Edition,Three Brothers Games,Three Brothers Games,,1,1,0,747,1034,0,0,0,0,0,0,0,0,999
796360,JQ: countries,Snkl Studio,Snkl Studio,,4,0,0,993,971,747,1034,0,0,7,0,7,0,99
478020,Old School 8-in-1 bundle,"Zoom2Games, Melesta, Alawar Southpoint",Buka Entertainment,,0,0,0,747,1034,725,1420,0,0,1676,0,1676,0,799
772500,Distortions,Among Giants,Among Giants,52,33,7,77,1868,1635,1121,1266,770,1508,85,2,107,2,1999
484890,Crazy Otto,Extend Mode,Extend Mode,,5,2,0,747,1034,747,1034,0,0,112,0,112,0,399
563360,Market Tycoon,Protection Games,Protection Games,32,50,19,69,1738,1284,993,971,725,1420,625,727,705,727,999
801330,Monkey Rush,KILLZONE,KILLZONE,,1,3,0,747,1034,725,1420,0,0,16,0,16,0,99
557330,>//:System.Hack,Nullray Gaming,Nullray Gaming,65,14,2,85,747,1034,0,0,0,0,0,0,0,0,1099
617430,A Butterfly in the District of Dreams,Life a Little,Sekai Project,,6,0,0,725,1420,725,1420,725,1420,152,152,152,152,999
804600,Trivia Vault Football Trivia,Ripknot Systems,Ripknot Systems,,0,0,0,1494,1462,747,1034,747,1034,1,1,1,1,199
485340,The Orchard of Stray Sheep,Namaage,Sekai Project,29,12,5,78,1241,1085,770,1508,0,0,54,0,54,0,999
437630,State of Mind,Daedalic Entertainment,Daedalic Entertainment,,0,0,0,725,1420,0,0,0,0,0,0,0,0,0
598180,Arcane Mapper,Arcane Architect,Arcane Architect,26,20,9,70,733,1014,733,1014,0,0,13,0,13,0,999
810020,Belle II in Virtual Reality,"Zachary Duer, Tanner Upthegrove, Leo Piilonen, George Glasson, W. Jesse Barber, Samantha Spytek, Christopher Dobson","Virginia Tech Institute for Creativity, Arts and Technology, Virginia Tech Department of Physics, Virginia Tech School of Education",,0,0,0,733,1014,0,0,0,0,0,0,0,0,0
788940,Xara Designer Pro X 15 Steam Edition,Magix Software GmbH,Magix Software GmbH,,1,0,0,747,1034,725,1420,0,0,2,0,2,0,19900
490950,Frost,Jérôme Bodin,Studio des Ténèbres,92,61,3,94,747,1034,747,1034,0,0,180,0,180,0,699
773580,Game Dev Studio,Roman Glebenkov,Roman Glebenkov,62,43,7,85,2483,1535,2234,1456,1132,1279,499,49,537,56,999
805870,Do you know de way,Hardcore Studio,Hardcore Studio,18,10,6,60,1121,1266,725,1420,0,0,130,0,130,0,99
800160,VR,Shanghai YiJun Network Info Technologies Inc.,Shanghai YiJun Network Info Technologies Inc.,,1,1,0,733,1014,0,0,0,0,0,0,0,0,99
815660,Lucie,vm.cabello,vm.cabello,82,13,1,90,747,1034,725,1420,725,1420,43,43,43,43,199
373022,Blender: 1.3 UI Basics - Layout Customization,,,,0,0,0,1490,1189,755,1044,0,0,34,0,34,0,
551630,Navalia,Luotsi Entertainment,Digital Tribe,17,11,7,61,1490,1189,1490,1189,0,0,148,0,222,0,1299
374712,Blender: 3.10 Modeling - Mesh - Knife,,,,0,0,0,1490,1189,1132,1279,0,0,10,0,19,0,
822460,Trivia Vault: Auto Racing Trivia,Ripknot Systems,Ripknot Systems,,0,0,0,1121,1266,747,1034,747,1034,1,1,1,1,199
374728,Blender: 5.6 UVs - Final Layout,,,,0,0,0,1490,1189,740,1449,0,0,8,0,8,0,
792560,Ukhar,Le Faucheur Kevin,Le Faucheur Kevin,,10,0,0,747,1034,747,1034,770,1508,13,23,13,23,99
374744,Blender: 8.3 Im/Export - LOD Creation,,,,0,0,0,1490,1189,0,0,0,0,0,0,0,0,
679410,The Adventures of Clive McMulligan on Planet Zeta Four,Broke Astronaut,Broke Astronaut,,3,0,0,725,1420,0,0,0,0,0,0,0,0,399
820320,Word Typing Game,Rifat Erdoğan,Rifat Erdoğan,11,13,11,47,1241,1085,745,841,745,841,2,2,2,2,69
635410,The Adventurer and His Backpack,疯王子,疯王子中二集团总部,41,44,13,77,3972,1942,3476,1816,725,1420,328,65,168,65,299
821500,Ria's Hook,Fossil,Fossil,32,29,11,74,733,1014,733,1014,733,1014,274,274,274,274,239
547480,Carly and the Reaperman - Escape from the Underworld,Odd Raven Studios,Odd Raven Studios,,0,0,0,725,1420,0,0,0,0,0,0,0,0,0
500470,Emergence Fractal Multiverse ,17th Dimension,,62,25,4,84,745,841,745,841,0,0,2,0,2,0,900
486230,Con Amore,Team Taju,Wronghut,,7,1,0,747,1034,747,1034,0,0,16,0,16,0,799
371360,Orc Assault,Ghost Machine,Ghost Machine,1,6,15,17,733,1014,0,0,0,0,0,0,0,0,1999
625910,Time Recoil,10tons Ltd,10tons Ltd,97,35,1,96,2731,1610,1738,1284,0,0,243,0,204,0,1399
384429,"CF-3-04 Retopology - Arms, Feet, Back",,,,0,0,0,747,1034,0,0,0,0,0,0,0,0,
506160,VR Fractals,Phylliida,Phylliida,,3,3,0,745,841,0,0,0,0,0,0,0,0,399
384445,CF-5-11 Rigging - Custom Bone Shapes,,,,0,0,0,747,1034,0,0,0,0,0,0,0,0,
651650,Dunia: Masters,Team Wood Block,Team Wood Block,,3,6,0,745,841,740,1449,0,0,171,0,171,0,62
384461,CF-7-05 Color Maps - Baking,,,,0,0,0,747,1034,0,0,0,0,0,0,0,0,
655020,Unreal Estate,"Larry Martin, Phillip Brossia",Afterthought Games,100,20,0,100,1490,1189,1132,1279,0,0,15,0,16,0,299
370600,Hello Kitty and Sanrio Friends Racing,Scarab Entertainment,Scarab Entertainment,,24,28,0,1490,1189,770,1508,0,0,93,0,93,0,1999
495830,Endless Labyrinth,Mike Prosser,Mike Prosser,32,8,3,72,1494,1462,1540,2133,0,0,4,0,7,0,99
632200,Kuro survival,Phuong Nguyen,nlfastudio,,0,4,0,2483,1535,2483,1535,0,0,230,0,257,0,99
365920,Act of Aggression VIP Beta,,,,0,0,0,725,1420,0,0,0,0,0,0,0,0,
506470,Quip Anomaly,mentics,mentics,49,9,2,80,1121,1266,1121,1266,0,0,183,0,224,0,199
655440,Panzer Killer,Digital Fusion Inc.,Digital Fusion Inc.,,1,2,0,725,1420,725,1420,0,0,1,0,1,0,299
587710,Xenobox VR,Motion Games Studio,Motion Games Studio,,3,0,0,747,1034,0,0,0,0,0,0,0,0,999
510990,LooWarVR,CrystalGame,CrystalGame,100,10,0,100,993,971,1099,1241,0,0,47,0,62,0,399
389200,NANOS,Excamedia,,59,6,1,100,1241,1085,745,841,0,0,249,0,249,0,499
667130,Clumsy Fred,BeshevGames,BeshevGames,41,17,5,77,1241,1085,745,841,0,0,10,0,10,0,99
514640,TankYou!,Virgil Tuser,Scorpius Games,,11,2,0,733,1014,733,1014,0,0,7,0,7,0,1199
656020,Beta Runner,Lightsoutgames,Lightsoutgames,,1,0,0,1490,1189,0,0,0,0,0,0,0,0,299
245350,Metro Last Light JP,,,,0,0,0,1490,1189,1241,1085,770,1508,1063,3,1420,3,0
388720,Link: The Unleashed Nexus,Reminisce,Reminisce,57,43,8,85,1986,1373,2265,1809,0,0,120,0,220,0,999
445350,Atomic Space Command,"No, You Shut Up Inc.","No, You Shut Up Inc.",7,8,9,40,1121,1266,725,1420,0,0,81,0,81,0,1499
677790,SOULS,Team Fork,Team Fork,97,47,1,97,725,1420,0,0,0,0,0,0,0,0,799
350710,Wizards' Clash,DQ Team,DQ Team,29,12,5,60,747,1034,0,0,0,0,0,0,0,0,499
628180,Winning Post / ,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",,3,2,0,733,1014,740,1449,0,0,39,0,39,0,1299
502920,Gunnihilation,Robo Pixel Games,Robo Pixel Games,,14,0,0,725,1420,0,0,0,0,0,0,0,0,999
502650,Autumn Park Mini Golf,Serious Tangents,Serious Tangents,35,20,7,74,993,971,993,971,0,0,13,0,16,0,99
529940,ShowdownVR,Frontseat Studio,Frontseat Studio,,4,1,0,725,1420,0,0,0,0,0,0,0,0,999
529100,Omni Link,Eldon Harris,Roencia Game Creators,100,27,0,100,733,1014,0,0,0,0,0,0,0,0,1499
677080,Dungeon Manager ZV: Resurrection,StudioGIW,Zoo Corporation,,6,0,0,725,1420,725,1420,0,0,549,0,549,0,1299
495680,Overdriven Reloaded,TOMAGameStudio,TOMAGameStudio,68,24,3,85,1241,1085,1241,1085,740,1449,103,24,111,24,799
378790,Kagura Douchuuki,DebonosuWorks Inc.,DebonosuWorks Inc.,78,11,1,100,1490,1189,1510,1477,0,0,85,0,103,0,1399
529630,The Rabbit Hole,VRMonkey,VRMonkey,23,8,4,63,1494,1462,1121,1266,0,0,25,0,48,0,399
542680,Super Puzzle Sisters,Super Puzzle Studios,Super Puzzle Studios,7,7,8,42,993,971,993,971,0,0,114,0,169,0,799
697960,Cute Monsters Battle Arena,Play Spirit Limited,Play Spirit Limited,16,9,6,60,1738,1284,1132,1279,0,0,55,0,81,0,0
282960,Atajrubah,NexyMedia,NexyMedia,,5,1,0,725,1420,0,0,0,0,0,0,0,0,0
681240,Dujanah,J. King-Spooner,erm...	,97,36,1,100,1494,1462,770,1508,0,0,38,0,38,0,699
547200,Boo Breakers: The Ghostening,Rank17,Rank17,,8,0,0,745,841,0,0,0,0,0,0,0,0,499
584990,The Long Reach,Painted Black Games,Merge Games,82,35,3,88,733,1014,725,1420,0,0,68,0,68,0,1499
679770,Dr. Cares - Pet Rescue 911,Nitreal,GameHouse,49,13,3,86,993,971,745,841,733,1014,1357,99,1357,99,1299
419611,Sculpting and Rendering a Biomech Creature Bust - Sculpting,,,,0,0,0,725,1420,0,0,0,0,0,0,0,0,
551580,Goblin and Coins,Nikola Bulj,Nikola Bulj,86,43,3,91,1241,1085,747,1034,0,0,215,0,215,0,199
709550,Tic Tac Toe LOUNGE,piximo interactive,piximo interactive,,2,0,0,1121,1266,770,1508,0,0,3,0,3,0,99
423023,UWT - 2. 3DS Max Modeling - Chapter 2.4,,,,0,0,0,745,841,0,0,0,0,0,0,0,0,
423039,UWT - 3. 3DS Max Unwrap - Chapter 1.1,,,,0,0,0,745,841,0,0,0,0,0,0,0,0,
423055,UWT - 3. 3DS Max Unwrap - Chapter 4.2,,,,0,0,0,745,841,0,0,0,0,0,0,0,0,
709160,Smart Junior Academy - Autumn,Format,Formsoft,,0,0,0,993,971,0,0,0,0,0,0,0,0,899
423071,UWT - 5. MarmoSet Toolbag 2 Renders - 1.1,,,,0,0,0,745,841,0,0,0,0,0,0,0,0,
628110,NOBUNAGAS AMBITION: Reppuden with Power Up Kit /  with ,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",,6,2,0,1986,1373,2642,1954,740,1449,10943,5777,21606,5777,1999
618500,Hailstorm VR,SlimeQ,SlimeQ,,9,2,0,747,1034,770,1508,0,0,24,0,24,0,999
519490,NBA 2KVR Experience,Specular Interactive,2K,,1,8,0,1738,1284,1887,1651,740,1449,65,58,94,58,1499
395550,Operation Hardcore,"Adam McLellan, Ricardo Chirino",Adam McLellan,,9,0,0,747,1034,770,1508,0,0,33,0,33,0,599
625580,The Cleansing - Versus,Grindstone Interactive,Grindstone Interactive,,3,3,0,1986,1373,1480,2050,0,0,11,0,19,0,0
704010,LongStory,Bloom Digital Media,Bloom Digital Media,49,18,4,76,1121,1266,1121,1266,0,0,85,0,154,0,1499
417900,"Upwards, Lonely Robot",Random Layers,Kasedo Games,92,22,1,92,733,1014,0,0,0,0,0,0,0,0,999
600000,The St Christopher's School Lockdown,Classroom Graffiti Productions,Classroom Graffiti Productions,,4,1,0,733,1014,733,1014,0,0,697,0,697,0,1199
671650,Mad Age & This Guy,Atomic Wolf,Atomic Wolf,95,25,1,92,993,971,733,1014,0,0,124,0,124,0,999
667220,Ayo: A Rain Tale,Inkline Ltd.,Inkline Ltd.,,13,3,0,725,1420,725,1420,0,0,81,0,81,0,999
645920,Dreamstones,Windybeard,Windybeard,100,33,0,100,725,1420,725,1420,0,0,367,0,367,0,1199
316420,The Curse of the Werewolves,Nordcurrent,Nordcurrent,37,15,5,68,745,841,745,841,0,0,143,0,143,0,999
434600,Blue Bird,Deadline Soft,Deadline Soft,43,29,8,76,993,971,993,971,740,1449,143,1,161,1,1299
663350,ShadowCore VR,Serebrum Lab,"Silverstar Network Technology Co.,Ltd., Serebrum Lab",62,33,5,88,993,971,755,1044,0,0,5,0,5,0,1499
718070,AgeOfDarkness,Steven Mildenhall,Steven Mildenhall,,0,1,0,745,841,740,1449,0,0,14,0,14,0,199
719470,Demon And Fairy,GiantStudio,GiantStudio,5,5,7,30,1121,1266,0,0,0,0,0,0,0,0,99
746390,"PlayClaw :: Overlays, Game Recording & Streaming",Eduard Kozadaev,Eduard Kozadaev,62,26,4,73,745,841,745,841,725,1420,1032,24,1032,24,3999
323020,Destructamundo,MiniVisions,Choice Provisions,,2,1,0,747,1034,0,0,0,0,0,0,0,0,499
578880,Embrace The Fear,世纪龙信息网络有限责任公司,世纪龙信息网络有限责任公司,,6,2,0,1121,1266,747,1034,0,0,5,0,5,0,599
435380,The Wake,INVRSE,INVRSE,,0,0,0,745,841,740,1449,0,0,7,0,7,0,0
568330,(VR) The Han Dynasty Imperial Mausoleums,派嘉数创科技有限公司,派嘉数创科技有限公司,32,8,3,72,747,1034,747,1034,0,0,21,0,21,0,199
737490,Journey to Luonto,Daniel Wiitanen,Daniel Wiitanen,29,7,3,70,993,971,0,0,0,0,0,0,0,0,0
582390,Ski Sport: Jumping VR,Ramotion Inc.,Ramotion Inc.,,1,2,0,745,841,745,841,0,0,393,0,393,0,499
743660,Boot Hill Blaster,Fascimania,Fascimania,,5,0,0,747,1034,0,0,0,0,0,0,0,0,99
432380,Hydra Slayer,Zeno Rogue,Zeno Rogue,82,13,1,90,1738,1284,1510,1477,0,0,91,0,105,0,599
748800,Savage Offroad,Backburner Games,Backburner Games,,9,1,0,747,1034,725,1420,0,0,66,0,66,0,199
731940,Bars and Balance,Mykhail Konokh,Mykhail Konokh,57,22,4,82,1241,1085,755,1044,0,0,28,0,28,0,199
734380,Sacrament,MagicHouse,SakuraGame,4,8,13,38,1490,1189,755,1044,0,0,129,0,129,0,199
335770,Tkl Online,KURONEKO SOFT,KURONEKO SOFT,20,14,8,66,1490,1189,1132,1279,0,0,151,0,153,0,799
655380,Dig Dog,"Rusty Moyher, Matt Grimm",Wild Rooster,100,21,0,100,1099,1241,1099,1241,0,0,15,0,21,0,299
393820,At the Mountains of Madness,Team Clockworks,Team Clockworks,7,23,27,25,1121,1266,1121,1266,0,0,339,0,398,0,1999
739660,Battle Trendaria,megaeggz,megaeggz,,0,0,0,745,841,0,0,0,0,0,0,0,0,299
756320,Snail Trek - Chapter 2: A Snail Of Two Worlds,Phil Fortier,Phil Fortier,100,15,0,100,1099,1241,1099,1241,740,1449,74,27,84,27,99
590580,Dragon of Legends,Thrive Games,Thrive Games,,8,5,0,733,1014,733,1014,0,0,75,0,75,0,1099
737870,Conduct DELUXE!,Northplay,Northplay,52,32,7,82,1241,1085,2220,2510,0,0,107,0,140,0,999
751250,Big Tower Tiny Square,Evil Objective,EO Interactive,57,21,4,80,725,1420,725,1420,0,0,36,0,36,0,199
463480,A Shooty Bit,Gameland Studios,Gameland Studios,,5,2,0,747,1034,747,1034,0,0,158,0,158,0,199
765560,Pro Strategy Football 2018,Kerry Batts,Pro Strategy Games,,3,1,0,733,1014,733,1014,0,0,395,0,395,0,1999
331050,DEMONS AGE,BIGMOON ENTERTAINMENT,BIGMOON ENTERTAINMENT,4,8,13,35,725,1420,725,1420,0,0,857,0,857,0,2999
651050,Fast Rolling,FastRolling,Atriagames,41,14,4,77,1986,1373,0,0,0,0,0,0,0,0,199
746090,Breath of Warfare,Mortis Games,Rock Path Collective,,1,2,0,1099,1241,0,0,0,0,0,0,0,0,199
577910,Ghost Blade HD,Hucast Games,2Dream,65,27,4,88,1099,1241,733,1014,0,0,213,0,213,0,999
446070,ecotone,Sundae Factory,Sundae Factory,74,19,2,93,1099,1241,740,1449,0,0,40,0,40,0,899
595160,"My Boyfriend  He loves me, he loves me not",Exozet Games,Anikids,,1,7,0,745,841,740,1449,0,0,2198,0,2198,0,999
640340,Tormental,"Gungrounds, Croteam",Croteam Incubator,,0,0,0,747,1034,725,1420,0,0,5,0,5,0,0
734590,Civil Warfare: Another Bullet In The War,Mental Zone Digital Game Studios,Mental Zone Digital Game Studios,7,46,51,54,1490,1189,755,1044,0,0,15,0,15,0,999
606060,Dark Tower,PrimeBit Games SA,PrimeBit Games SA,,3,5,0,725,1420,0,0,0,0,0,0,0,0,299
418200,MAGIX Photostory 2016 Deluxe,MAGIX Software GmbH,MAGIX Software GmbH,100,2,0,100,747,1034,725,1420,0,0,781,0,781,0,3999
761480,Snail Trek - Chapter 3: Lettuce Be,Phil Fortier,Phil Fortier,100,12,0,100,1099,1241,733,1014,740,1449,41,41,41,41,99
726600,Drift Zone,Awesome Industries,Awesome Industries,8,13,14,38,733,1014,733,1014,0,0,8,0,8,0,699
606030,Meganoid,Orangepixel,Orangepixel,,5,3,0,725,1420,725,1420,0,0,25,0,25,0,499
561100,Disney's Aladdin,Virgin Games,Disney Interactive,13,12,9,55,1241,1085,993,971,0,0,49,0,63,0,999
439730,XO-Planets,Bohfam,Bohfam,,14,1,0,1241,1085,745,841,0,0,104,0,104,0,799
773640,Colony On Mars,"Nikita ""Ghost_RUS""",Ghost_RUS Games,0,1,12,10,745,841,770,1508,0,0,31,0,31,0,199
763630,The Door of Ice ,广州虚拟动力网络技术有限公司,广州虚拟动力网络技术有限公司,,5,6,0,725,1420,0,0,0,0,0,0,0,0,299
763790,TrainerVR,sumalab,sumalab,100,19,0,100,733,1014,740,1449,0,0,39,0,39,0,1499
588410,Virtual Sports,Free Range Games,Vive Studios,59,34,6,84,993,971,993,971,725,1420,96,13,99,13,1999
776450,hOSHIs Elektronauts,hOSHI,hOSHI,,2,0,0,733,1014,725,1420,0,0,3,0,3,0,99
562420,Armor Clash II [RTS],Windforce,Windforce,24,48,23,66,2483,1535,2483,1535,733,1014,48,21,47,21,999
452950,Hazard Perception Test UK 2016/17 Bundle - Driving Test Success,Imagitech,"Merge Games, Focus Multimedia",,3,5,0,993,971,745,841,0,0,64,0,64,0,1999
599040,Win That War!,Insane Unity,Insane Unity,45,23,6,72,747,1034,747,1034,0,0,116,0,116,0,1999
416000,Fantasy Farming: Orange Season,Hudell Tales,Hudell Tales,100,47,0,100,993,971,993,971,0,0,1264,0,1478,0,1399
420660,Burnin' Rubber 5 HD,Xform,Xform,86,42,3,95,725,1420,725,1420,0,0,1425,0,1425,0,999
753230,STAY,Appnormals Team,PQube Limited,,0,0,0,747,1034,725,1420,725,1420,49,49,49,49,0
350490,Love And Order,Winter Wolves,Winter Wolves,1,8,19,31,993,971,993,971,0,0,65,0,70,0,999
644090,MoonDigger,unknown,Atriagames,92,22,1,95,1738,1284,740,1449,0,0,246,0,246,0,99
50920,Hidden Expedition: Amazon,Big Fish Games,Big Fish Games,,6,4,0,1738,1284,1241,1085,0,0,1099,0,1114,0,999
582490,Lighting End VR,Time of Virtual Reality,Time of Virtual Reality,,0,0,0,725,1420,725,1420,0,0,239,0,239,0,0
778830,Knights of Hearts,OnBlind,OnBlind,,0,0,0,747,1034,0,0,0,0,0,0,0,0,99
572330,The Fan,Ezhaac Studio,Plug In Digital,29,29,12,71,2234,1456,1241,1085,747,1034,97,152,121,152,599
796840,Molecule - a chemical challenge,a.mighty.dish,a.mighty.dish,,5,0,0,725,1420,725,1420,0,0,137,0,137,0,299
534780,XGun-Weapon Evolution,"Surf Monster Studio, Kinn Chen, Vicky, Chih-Hsuan Huang",Surf Monster Studio,86,110,8,87,1241,1085,745,841,0,0,214,0,214,0,399
805260,PICNIC,A.D. Klumpp,A.D. Klumpp,,1,0,0,733,1014,0,0,0,0,0,0,0,0,0
773770,The Way of Kings: Escape the Shattered Plains,Arcturus Studios Inc,Arcturus Studios Inc,9,13,13,50,725,1420,0,0,0,0,0,0,0,0,1099
350000,Exostorm,"Midnight Oil Games, LLC","Midnight Oil Games, LLC",,5,3,0,745,841,733,1014,0,0,51,0,51,0,399
586560,PhotoTangler Collage Maker,Solid Eight Studios,Solid Eight Studios,,2,2,0,747,1034,747,1034,0,0,401,0,401,0,0
598860,MAGIX Video Pro X8 Steam Edition,MAGIX Software GmbH,MAGIX Software GmbH,21,11,6,62,747,1034,725,1420,0,0,91,0,91,0,32000
788490,StackFortress,Overimagined Games,Overimagined Games,,2,3,0,725,1420,725,1420,0,0,40,0,40,0,999
813580,Stickman Backflip Killer zone,vadimalexepta,vadimalexepta,,1,2,0,1986,1373,0,0,0,0,0,0,0,0,99
389800,AlterVerse: Disruption,Dog Star VR Studios,Dog Star VR Studios,,0,0,0,747,1034,0,0,0,0,0,0,0,0,0
770620,Web Designer 15 Premium Steam Edition,MAGIX Software GmbH,MAGIX Software GmbH,,3,2,0,747,1034,725,1420,0,0,14,0,14,0,7499
373023,Blender: 1.4 UI Basics - User Preferences,,,,0,0,0,1490,1189,755,1044,0,0,11,0,11,0,
374713,"Blender: 4.01 Assets - Ref Images, Blockout",,,,0,0,0,1490,1189,755,1044,0,0,27,0,27,0,
374729,Blender: 6.1 Baking - Setup and Images,,,,0,0,0,1490,1189,740,1449,0,0,4,0,4,0,
756490,Next Hero,NextFloor Basement Lab Corp.,NextFloor Basement Lab Corp.,57,16,3,84,1121,1266,1121,1266,770,1508,223,712,385,712,999
374745,Blender: 8.4 Im/Export - Exporting As OBJ,,,,0,0,0,1490,1189,0,0,0,0,0,0,0,0,
826010,JQ: chemistry,Snkl Studio,Snkl Studio,,0,0,0,725,1420,725,1420,725,1420,4,4,4,4,0
485630,Brazed,Vladimir Maslov,Vladimir Maslov,9,20,20,41,1738,1284,1241,1085,0,0,112,0,133,0,149
615020,King of the World,Contec Games,Contec Games,78,22,2,88,1121,1266,0,0,0,0,0,0,0,0,999
616570,Gritty Bit VR,OD.,OD.,,0,0,0,725,1420,0,0,0,0,0,0,0,0,499
438240,Corpo Tale,hamstercube,Gindie,100,13,0,100,725,1420,0,0,0,0,0,0,0,0,499
384430,CF-3-05 Retopology - Fix & Wrap up,,,,0,0,0,747,1034,725,1420,0,0,1,0,1,0,
384446,CF-5-12 Rigging - Fixing Jaw,,,,0,0,0,747,1034,0,0,0,0,0,0,0,0,
384462,CF-7-06 Color Maps - Specular Map,,,,0,0,0,747,1034,0,0,0,0,0,0,0,0,
380860,Barbara-ian,Owlbear,Owlbear,52,23,5,89,745,841,745,841,0,0,66,0,66,0,599
607590,Earthquake Simulator VR,Lindero Edutainment,Lindero Edutainment,,5,1,0,745,841,740,1449,0,0,6,0,6,0,299
491560,Momonga Pinball Adventures,"Paladin Studios, Seaven Studio",Plug In Digital,16,12,8,66,1490,1189,1241,1085,0,0,54,0,62,0,599
510830,Citadel 1986,Clockwork Pixels Ltd,Clockwork Pixels,,13,1,0,733,1014,733,1014,0,0,182,0,182,0,199
632800,Beyond Eden,Studio Pieplus,Studio Pieplus,71,42,5,88,733,1014,733,1014,0,0,2373,0,2373,0,3499
498380,AquaNimble,"DrinkingNails, LLC","DrinkingNails, LLC",,8,0,0,733,1014,740,1449,0,0,8,0,8,0,999
663600,Genie,X3 Brothers,X3 Brothers,,0,0,0,725,1420,725,1420,0,0,5,0,5,0,499
515060,Third Eye,Vanishing Point Game Studios,Black Shell Media,,0,0,0,725,1420,0,0,0,0,0,0,0,0,0
671200,GAIA 2200,QEGAME,QEGAME,35,23,8,66,725,1420,725,1420,0,0,27,0,27,0,399
678440,Dark Parables: Queen of Sands Collector's Edition,Eipix Entertainment,Big Fish Games,,2,0,0,725,1420,725,1420,0,0,323,0,323,0,999
521790,Ancient Frontier,"Fair Weather Studios, LLC","Fair Weather Studios, LLC",35,44,15,76,2483,1535,2642,1954,0,0,172,0,109,0,2499
398700,Ð‘ÐµÐ·ÑƒÐ¼Ð½Ñ‹Ð¹ ÐœÐ°ÐºÑ (1979),,,,0,0,0,725,1420,0,0,0,0,0,0,0,0,
256440,Monsters & Munitions,Amazing Atom,MumboJumbo,3,9,15,34,993,971,993,971,0,0,173,0,237,0,0
505400,Diamond Joyce and the Secret of Crystal Cave,Rake in Grass,Rake in Grass,,10,0,0,745,841,0,0,0,0,0,0,0,0,599
511790,Retro Football Boss,1888 Games,Plug In Digital,16,12,8,60,745,841,747,1034,0,0,514,0,514,0,1199
381850,My Paper Boat,TML-Studios,Aerosoft GmbH,22,19,10,64,1121,1266,1121,1266,725,1420,131,15,231,15,499
690130,FlatFatCat,Rainware,Rainware,,11,2,0,993,971,0,0,0,0,0,0,0,0,299
395580,Inventioneers,Filimundus,Filimundus,,14,2,0,1121,1266,1540,2133,770,1508,65,82,82,82,699
686010,The Hunt - Rebuilt,Peddler Games,Peddler Games,,8,0,0,993,971,740,1449,0,0,13,0,13,0,599
535530,Demon Hunter,"Touch Art Technology Co.,Ltd","Touch Art Technology Co.,Ltd",,4,3,0,725,1420,725,1420,0,0,15,0,15,0,1999
646470,Alicia Quatermain: Secrets Of The Lost Treasures,"Jetdogs Studios, Whalebox",Jetdogs Studios,65,27,4,84,1241,1085,740,1449,0,0,3255,0,3255,0,299
692010,MeiMeiDance,Bad spider,Bad spider,,0,0,0,725,1420,725,1420,0,0,5,0,5,0,599
411390,Getsuei Gakuen -kou-,Arc System Works,Arc System Works,82,12,1,92,2234,1456,1132,1279,0,0,787,0,1024,0,2499
388840,CATS!,Catstudio,Catstudio,,7,5,0,747,1034,0,0,0,0,0,0,0,0,999
693450,Clad in Iron: Gulf of Mexico 1864,Totem Games,Totem Games,100,10,0,100,725,1420,725,1420,0,0,9,0,9,0,1499
546240,The Journey,"Mugurel-Adrian Enache, Diana Marin",MD Lab Games,7,6,7,30,1121,1266,770,1508,0,0,17,0,17,0,499
545330,ALFINE,CrimsonRabbit,Sekai Project,5,14,18,41,1241,1085,1540,2133,0,0,255,0,403,0,1499
650810,Imperatum,Pro Social Games,Pro Social Games,,3,4,0,747,1034,770,1508,0,0,13,0,13,0,1999
419612,Sculpting and Rendering a Biomech Creature Bust - Rendering,,,,0,0,0,725,1420,0,0,0,0,0,0,0,0,
